customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent
CUST02213,3/3/2025,Tier 1,35-44,Influencer,Silver,Makeup,Normal,Yes
CUST02214,5/21/2024,Tier 2,18-24,Google Search,Gold,Baby Care,Oily,Yes
CUST02215,7/17/2025,Tier 2,45+,Organic,Silver,Makeup,Sensitive,No
CUST02216,5/20/2024,Tier 3,25-34,Google Search,Silver,Hair Care,Dry,Yes
CUST02217,7/22/2025,Tier 3,35-44,Influencer,None,Skin Care,Combination,Yes
CUST02218,10/3/2024,Tier 2,25-34,Google Search,None,Makeup,Oily,Yes
CUST02219,6/16/2025,Tier 1,25-34,Instagram,None,Makeup,Dry,Yes
CUST02220,6/14/2025,Tier 3,25-34,Instagram,Silver,Makeup,Normal,Yes
CUST02221,8/13/2025,Tier 3,25-34,Referral,Gold,Makeup,Normal,Yes
CUST02222,1/25/2025,Tier 1,18-24,Marketplace,Silver,Skin Care,Combination,No
CUST02223,3/5/2025,Tier 2,25-34,Instagram,Gold,Skin Care,Normal,Yes
CUST02224,1/18/2025,Tier 2,18-24,Organic,None,Skin Care,Sensitive,Yes
CUST02225,3/2/2024,Tier 1,25-34,Influencer,Silver,Baby Care,NA,No
CUST02226,3/3/2024,Tier 1,25-34,Google Search,Gold,Hair Care,NA,Yes
CUST02227,10/8/2024,Tier 1,25-34,Google Search,None,Hair Care,Dry,Yes
CUST02228,11/21/2024,Tier 2,25-34,Referral,Silver,Baby Care,Oily,Yes
CUST02229,4/15/2024,Tier 2,25-34,Marketplace,Silver,Skin Care,NA,Yes
CUST02230,3/10/2025,Tier 2,45+,Referral,None,Baby Care,Combination,Yes
CUST02231,7/22/2024,Tier 1,18-24,Organic,Silver,Fragrance,Sensitive,No
CUST02232,7/6/2025,Tier 1,18-24,Google Search,Silver,Baby Care,Dry,Yes
CUST02233,6/5/2025,Tier 1,18-24,Google Search,None,Hair Care,NA,Yes
CUST02234,10/1/2024,Tier 2,45+,Referral,Gold,Skin Care,Dry,Yes
CUST02235,4/18/2025,Tier 2,18-24,Referral,None,Baby Care,Sensitive,Yes
CUST02236,6/17/2024,Tier 3,25-34,Google Search,None,Skin Care,Dry,Yes
CUST02237,1/8/2024,Tier 2,25-34,Referral,Gold,Fragrance,NA,Yes
CUST02238,6/19/2024,Tier 3,45+,Referral,Gold,Wellness,Oily,Yes
CUST02239,5/7/2025,Tier 3,25-34,Instagram,Silver,Skin Care,Combination,No
CUST02240,10/12/2024,Tier 1,18-24,Google Search,None,Makeup,Oily,Yes
CUST02241,4/2/2025,Tier 1,45+,Marketplace,Gold,Makeup,Combination,No
CUST02242,1/20/2025,Tier 2,25-34,Google Search,None,Makeup,Combination,Yes
CUST02243,8/28/2024,Tier 2,18-24,Instagram,Silver,Hair Care,Dry,No
CUST02244,1/23/2025,Tier 1,35-44,Organic,Silver,Wellness,Dry,Yes
CUST02245,1/14/2024,Tier 1,25-34,Google Search,Silver,Hair Care,Oily,Yes
CUST02246,12/2/2024,Tier 2,18-24,Instagram,None,Fragrance,Dry,Yes
CUST02247,7/27/2025,Tier 1,25-34,Google Search,None,Hair Care,Combination,No
CUST02248,6/3/2025,Tier 1,25-34,Referral,None,Skin Care,Sensitive,Yes
CUST02249,9/5/2024,Tier 2,45+,Influencer,Platinum,Hair Care,Sensitive,Yes
CUST02250,4/3/2024,Tier 3,45+,Marketplace,Silver,Hair Care,Sensitive,Yes
CUST02251,9/27/2024,Tier 2,35-44,Instagram,Silver,Makeup,Sensitive,Yes
CUST02252,5/24/2024,Tier 1,18-24,Instagram,None,Makeup,Oily,Yes
CUST02253,8/1/2024,Tier 2,35-44,Instagram,Gold,Skin Care,Oily,No
CUST02254,3/6/2025,Tier 3,35-44,Google Search,Silver,Fragrance,Dry,No
CUST02255,8/26/2025,Tier 3,18-24,Marketplace,None,Hair Care,Oily,No
CUST02256,2/15/2024,Tier 2,18-24,Influencer,None,Wellness,Oily,Yes
CUST02257,2/21/2024,Tier 1,25-34,Influencer,Silver,Baby Care,Combination,Yes
CUST02258,1/26/2024,Tier 3,25-34,Instagram,None,Baby Care,Normal,Yes
CUST02259,4/14/2025,Tier 3,35-44,Organic,Gold,Fragrance,NA,Yes
CUST02260,12/23/2024,Tier 3,35-44,Marketplace,Silver,Skin Care,Normal,Yes
CUST02261,10/24/2024,Tier 1,45+,Marketplace,None,Hair Care,NA,Yes
CUST02262,12/30/2024,Tier 2,25-34,Instagram,Silver,Hair Care,NA,No
CUST02263,5/8/2024,Tier 2,25-34,Influencer,None,Skin Care,Normal,Yes
CUST02264,2/10/2025,Tier 3,35-44,Instagram,Gold,Skin Care,Dry,Yes
CUST02265,6/11/2025,Tier 2,18-24,Instagram,Silver,Skin Care,Combination,No
CUST02266,9/8/2025,Tier 2,35-44,Influencer,None,Skin Care,Normal,Yes
CUST02267,12/15/2024,Tier 2,25-34,Instagram,None,Baby Care,Combination,Yes
CUST02268,1/13/2025,Tier 2,45+,Google Search,Gold,Wellness,Sensitive,Yes
CUST02269,12/3/2024,Tier 2,25-34,Referral,Gold,Skin Care,Sensitive,No
CUST02270,3/23/2024,Tier 3,25-34,Google Search,None,Skin Care,NA,Yes
CUST02271,10/3/2024,Tier 2,25-34,Referral,None,Fragrance,Combination,Yes
CUST02272,1/18/2024,Tier 2,35-44,Instagram,None,Fragrance,Sensitive,Yes
CUST02273,2/6/2024,Tier 1,25-34,Marketplace,None,Makeup,Normal,Yes
CUST02274,2/21/2025,Tier 3,25-34,Marketplace,None,Skin Care,Oily,Yes
CUST02275,5/19/2024,Tier 3,35-44,Influencer,Silver,Hair Care,Sensitive,Yes
CUST02276,10/22/2024,Tier 2,45+,Google Search,Gold,Makeup,NA,No
CUST02277,1/11/2025,Tier 2,45+,Influencer,None,Makeup,Normal,No
CUST02278,1/16/2025,Tier 1,18-24,Instagram,None,Hair Care,Normal,No
CUST02279,6/10/2025,Tier 2,18-24,Google Search,None,Skin Care,NA,No
CUST02280,3/15/2025,Tier 3,25-34,Organic,None,Wellness,Sensitive,Yes
CUST02281,4/16/2025,Tier 2,25-34,Instagram,None,Baby Care,Dry,Yes
CUST02282,7/28/2025,Tier 3,18-24,Google Search,None,Wellness,Combination,No
CUST02283,1/25/2024,Tier 3,35-44,Google Search,None,Wellness,Oily,Yes
CUST02284,1/9/2024,Tier 1,18-24,Instagram,Platinum,Baby Care,Dry,Yes
CUST02285,5/16/2025,Tier 3,45+,Marketplace,None,Makeup,Sensitive,Yes
CUST02286,1/30/2024,Tier 1,18-24,Referral,None,Hair Care,NA,Yes
CUST02287,1/24/2024,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST02288,8/26/2024,Tier 2,35-44,Marketplace,Gold,Hair Care,Oily,No
CUST02289,12/27/2024,Tier 1,25-34,Organic,None,Skin Care,Combination,No
CUST02290,7/6/2024,Tier 1,35-44,Marketplace,None,Hair Care,Normal,Yes
CUST02291,3/23/2024,Tier 2,25-34,Influencer,Silver,Fragrance,NA,Yes
CUST02292,11/7/2024,Tier 1,25-34,Marketplace,None,Hair Care,Oily,No
CUST02293,4/20/2024,Tier 1,25-34,Referral,None,Wellness,Dry,No
CUST02294,3/9/2025,Tier 2,35-44,Marketplace,Silver,Skin Care,Oily,Yes
CUST02295,6/7/2025,Tier 2,45+,Google Search,None,Baby Care,Oily,Yes
CUST02296,1/21/2024,Tier 1,35-44,Marketplace,None,Skin Care,NA,Yes
CUST02297,8/27/2025,Tier 3,25-34,Instagram,Silver,Makeup,Combination,Yes
CUST02298,8/8/2024,Tier 1,25-34,Organic,Gold,Baby Care,Oily,Yes
CUST02299,6/4/2024,Tier 1,18-24,Organic,None,Hair Care,NA,Yes
CUST02300,9/18/2024,Tier 1,18-24,Google Search,None,Skin Care,Normal,Yes
CUST02301,10/19/2024,Tier 1,25-34,Instagram,Gold,Skin Care,Sensitive,Yes
CUST02302,3/27/2024,Tier 2,35-44,Organic,Silver,Baby Care,Combination,Yes
CUST02303,8/21/2025,Tier 2,18-24,Referral,None,Wellness,Sensitive,No
CUST02304,4/24/2024,Tier 1,35-44,Marketplace,Silver,Makeup,Combination,Yes
CUST02305,9/9/2024,Tier 3,25-34,Organic,None,Makeup,Combination,No
CUST02306,6/10/2025,Tier 2,35-44,Referral,None,Fragrance,NA,Yes
CUST02307,9/17/2024,Tier 1,25-34,Organic,None,Skin Care,NA,Yes
CUST02308,2/5/2024,Tier 2,35-44,Google Search,None,Skin Care,Normal,Yes
CUST02309,2/18/2024,Tier 2,25-34,Marketplace,None,Hair Care,NA,Yes
CUST02310,5/29/2024,Tier 2,25-34,Referral,None,Fragrance,Normal,Yes
CUST02311,11/17/2024,Tier 1,18-24,Google Search,None,Hair Care,Dry,Yes
CUST02312,8/29/2024,Tier 2,18-24,Marketplace,Silver,Skin Care,NA,Yes
CUST02313,3/1/2025,Tier 1,35-44,Referral,Silver,Skin Care,NA,Yes
CUST02314,6/6/2025,Tier 1,25-34,Referral,None,Skin Care,Oily,Yes
CUST02315,2/21/2024,Tier 3,45+,Referral,None,Skin Care,Sensitive,No
CUST02316,9/13/2025,Tier 1,25-34,Referral,None,Skin Care,Oily,No
CUST02317,11/7/2024,Tier 3,25-34,Referral,None,Baby Care,Sensitive,Yes
CUST02318,5/25/2025,Tier 2,18-24,Marketplace,Silver,Makeup,NA,Yes
CUST02319,8/21/2025,Tier 1,25-34,Marketplace,Silver,Hair Care,Combination,Yes
CUST02320,4/14/2025,Tier 2,18-24,Organic,None,Skin Care,Oily,Yes
CUST02321,10/22/2024,Tier 3,35-44,Google Search,Silver,Fragrance,Dry,Yes
CUST02322,4/23/2024,Tier 2,18-24,Organic,Silver,Skin Care,NA,Yes
CUST02323,2/10/2025,Tier 2,45+,Instagram,Gold,Skin Care,Oily,No
CUST02324,1/31/2025,Tier 3,25-34,Influencer,None,Baby Care,Dry,Yes
CUST02325,8/21/2024,Tier 1,25-34,Organic,Silver,Baby Care,Dry,No
CUST02326,8/31/2025,Tier 2,18-24,Referral,None,Hair Care,Dry,Yes
CUST02327,5/28/2024,Tier 1,25-34,Referral,None,Skin Care,Combination,Yes
CUST02328,8/20/2025,Tier 3,35-44,Marketplace,Gold,Hair Care,NA,Yes
CUST02329,9/15/2024,Tier 2,35-44,Google Search,Silver,Baby Care,Oily,Yes
CUST02330,4/23/2024,Tier 3,25-34,Organic,Platinum,Hair Care,NA,Yes
CUST02331,1/10/2024,Tier 2,25-34,Marketplace,Silver,Wellness,NA,Yes
CUST02332,4/6/2024,Tier 2,18-24,Influencer,Gold,Hair Care,Dry,No
CUST02333,9/15/2025,Tier 2,25-34,Referral,None,Baby Care,Dry,Yes
CUST02334,8/22/2025,Tier 2,18-24,Influencer,Silver,Skin Care,Dry,Yes
CUST02335,12/22/2024,Tier 2,18-24,Instagram,None,Fragrance,NA,Yes
CUST02336,4/26/2025,Tier 2,25-34,Google Search,None,Fragrance,Sensitive,Yes
CUST02337,9/7/2025,Tier 1,25-34,Referral,None,Skin Care,NA,Yes
CUST02338,8/23/2025,Tier 3,25-34,Instagram,Gold,Wellness,Dry,Yes
CUST02339,12/16/2024,Tier 3,18-24,Instagram,Silver,Makeup,Sensitive,Yes
CUST02340,9/17/2024,Tier 3,35-44,Organic,Gold,Skin Care,NA,No
CUST02341,7/9/2025,Tier 2,25-34,Google Search,None,Fragrance,NA,No
CUST02342,8/10/2024,Tier 2,35-44,Instagram,Silver,Hair Care,Combination,Yes
CUST02343,8/24/2025,Tier 2,25-34,Google Search,Silver,Baby Care,Dry,Yes
CUST02344,9/11/2025,Tier 2,35-44,Referral,Silver,Fragrance,Sensitive,Yes
CUST02345,3/6/2024,Tier 1,18-24,Influencer,None,Wellness,Combination,Yes
CUST02346,10/27/2024,Tier 2,45+,Instagram,None,Skin Care,Dry,No
CUST02347,8/23/2024,Tier 1,35-44,Marketplace,None,Makeup,Combination,Yes
CUST02348,11/13/2024,Tier 1,25-34,Organic,None,Fragrance,Dry,Yes
CUST02349,1/11/2025,Tier 2,18-24,Referral,None,Fragrance,Oily,Yes
CUST02350,12/10/2024,Tier 1,25-34,Marketplace,None,Skin Care,Combination,Yes
CUST02351,7/16/2024,Tier 1,25-34,Organic,None,Fragrance,Oily,Yes
CUST02352,1/29/2025,Tier 2,35-44,Organic,None,Baby Care,Sensitive,Yes
CUST02353,6/28/2024,Tier 3,18-24,Google Search,None,Hair Care,Normal,Yes
CUST02354,8/6/2025,Tier 1,25-34,Google Search,None,Skin Care,Oily,Yes
CUST02355,1/17/2024,Tier 3,35-44,Organic,None,Skin Care,NA,No
CUST02356,6/8/2025,Tier 1,35-44,Instagram,Silver,Makeup,Normal,Yes
CUST02357,4/14/2024,Tier 2,45+,Google Search,Gold,Skin Care,Oily,Yes
CUST02358,10/18/2024,Tier 2,25-34,Google Search,Silver,Skin Care,Sensitive,Yes
CUST02359,1/23/2024,Tier 1,25-34,Influencer,Gold,Baby Care,Normal,No
CUST02360,5/6/2025,Tier 3,35-44,Google Search,None,Wellness,Combination,Yes
CUST02361,4/26/2025,Tier 1,25-34,Referral,Silver,Baby Care,Oily,Yes
CUST02362,7/17/2025,Tier 2,25-34,Influencer,Platinum,Makeup,Normal,Yes
CUST02363,4/5/2025,Tier 2,25-34,Google Search,None,Makeup,Combination,Yes
CUST02364,3/19/2025,Tier 1,25-34,Google Search,None,Skin Care,Oily,No
CUST02365,4/3/2025,Tier 1,18-24,Organic,None,Makeup,Oily,Yes
CUST02366,1/21/2024,Tier 1,35-44,Marketplace,None,Fragrance,NA,Yes
CUST02367,3/21/2025,Tier 1,25-34,Organic,Platinum,Skin Care,Oily,Yes
CUST02368,8/22/2024,Tier 1,25-34,Instagram,Silver,Wellness,Dry,No
CUST02369,8/24/2025,Tier 1,18-24,Referral,None,Skin Care,Dry,Yes
CUST02370,11/27/2024,Tier 3,35-44,Referral,None,Hair Care,Sensitive,Yes
CUST02371,9/12/2024,Tier 1,25-34,Google Search,Silver,Fragrance,Oily,Yes
CUST02372,3/27/2024,Tier 1,18-24,Organic,None,Baby Care,Normal,Yes
CUST02373,10/28/2024,Tier 2,25-34,Google Search,Gold,Wellness,Combination,Yes
CUST02374,8/9/2024,Tier 1,25-34,Instagram,None,Hair Care,Sensitive,Yes
CUST02375,6/4/2025,Tier 1,35-44,Marketplace,None,Skin Care,Oily,Yes
CUST02376,3/7/2025,Tier 2,18-24,Marketplace,None,Fragrance,Oily,No
CUST02377,3/14/2025,Tier 1,18-24,Instagram,None,Hair Care,Normal,Yes
CUST02378,9/11/2025,Tier 2,25-34,Organic,Platinum,Fragrance,Normal,Yes
CUST02379,5/29/2025,Tier 1,35-44,Google Search,None,Makeup,Sensitive,No
CUST02380,5/2/2025,Tier 1,25-34,Referral,None,Fragrance,Oily,No
CUST02381,9/3/2025,Tier 1,25-34,Instagram,None,Hair Care,Dry,Yes
CUST02382,2/3/2024,Tier 1,25-34,Organic,Silver,Makeup,Sensitive,Yes
CUST02383,9/26/2024,Tier 2,25-34,Influencer,None,Baby Care,Sensitive,Yes
CUST02384,5/13/2024,Tier 2,45+,Instagram,Silver,Wellness,Oily,No
CUST02385,8/7/2025,Tier 1,35-44,Marketplace,Silver,Baby Care,NA,Yes
CUST02386,9/4/2025,Tier 2,25-34,Google Search,None,Skin Care,Normal,Yes
CUST02387,4/3/2025,Tier 1,35-44,Referral,None,Hair Care,Combination,Yes
CUST02388,6/7/2025,Tier 1,25-34,Marketplace,Silver,Hair Care,NA,Yes
CUST02389,1/17/2024,Tier 2,35-44,Google Search,None,Baby Care,Sensitive,Yes
CUST02390,8/26/2024,Tier 1,35-44,Instagram,Silver,Hair Care,Sensitive,No
CUST02391,7/1/2025,Tier 3,25-34,Instagram,None,Skin Care,Oily,Yes
CUST02392,9/6/2024,Tier 2,18-24,Instagram,None,Makeup,Sensitive,Yes
CUST02393,1/3/2024,Tier 2,18-24,Google Search,None,Fragrance,NA,Yes
CUST02394,8/19/2024,Tier 3,35-44,Referral,Silver,Makeup,Combination,Yes
CUST02395,4/7/2024,Tier 3,18-24,Influencer,None,Makeup,Oily,Yes
CUST02396,3/4/2025,Tier 2,35-44,Instagram,None,Baby Care,Normal,No
CUST02397,7/17/2025,Tier 1,25-34,Marketplace,Silver,Fragrance,Normal,Yes
CUST02398,6/23/2024,Tier 2,45+,Google Search,None,Hair Care,Oily,Yes
CUST02399,7/29/2024,Tier 1,45+,Instagram,None,Wellness,Oily,Yes
CUST02400,7/19/2024,Tier 1,45+,Google Search,None,Skin Care,NA,Yes
